Unnamed: 0,year,month,day,hour,DEW_POINT,TEMP,PRESS,cbwd-cos,cbwd-sin,cum_ws,cum_hrs_snow,cum_hrs_rain
16086,2011,12,30,11,-9,-3.0,1035.0,0.0,0.0,0.89,0,0
41738,2014,12,31,5,-21,-3.0,1030.0,-0.707,0.707,109.95,0,0
28300,2013,6,13,3,15,17.0,1008.0,0.707,0.707,0.89,0,0
14744,2011,11,4,9,9,13.0,1024.0,0.707,0.707,3.57,0,0
19482,2012,5,25,15,5,27.0,1008.0,0.707,-0.707,3.13,0,0
199,2010,1,10,7,-19,-14.0,1033.0,-0.707,0.707,19.22,0,0
19119,2012,5,8,10,7,26.0,1008.0,-0.707,0.707,8.95,0,0
14634,2011,10,30,17,9,12.0,1021.0,0.707,-0.707,15.21,0,0
34325,2014,2,21,14,-6,4.0,1026.0,0.0,0.0,0.89,0,0
1115,2010,2,20,7,-13,-8.0,1014.0,-0.707,0.707,1.79,0,0
29823,2013,8,15,23,26,29.0,1000.0,0.707,-0.707,28.63,0,0
7243,2010,11,26,16,-12,4.0,1012.0,-0.707,0.707,1.79,0,0
23158,2012,11,3,4,6,7.0,1020.0,0.0,0.0,0.89,0,0
31407,2013,10,21,15,-3,19.0,1021.0,0.707,-0.707,12.96,0,0
7161,2010,11,23,6,-7,-4.0,1021.0,0.707,0.707,0.89,0,0
6285,2010,10,15,10,-2,17.0,1018.0,-0.707,0.707,144.38,0,0
1433,2010,3,5,13,-25,3.0,1028.0,-0.707,0.707,123.81,0,0
11726,2011,6,18,19,19,30.0,1005.0,0.707,-0.707,20.11,0,0
20145,2012,6,22,18,21,26.0,1002.0,0.707,-0.707,37.54,0,0
21558,2012,8,28,2,22,23.0,1007.0,0.0,0.0,1.78,0,0
35100,2014,3,25,23,4,12.0,1010.0,0.707,-0.707,0.89,0,0
19327,2012,5,17,2,-1,17.0,1002.0,-0.707,0.707,190.85,0,0
18166,2012,3,29,15,-9,23.0,1011.0,-0.707,0.707,49.17,0,0
32435,2013,12,3,15,-14,15.0,1021.0,-0.707,0.707,13.86,0,0
14815,2011,11,7,8,2,7.0,1029.0,-0.707,0.707,21.91,0,0
21137,2012,8,5,13,23,31.0,1011.0,0.707,-0.707,3.13,0,0
37791,2014,7,17,5,20,23.0,1006.0,0.0,0.0,0.89,0,0
24515,2013,1,5,1,-20,-14.0,1028.0,0.0,0.0,0.89,0,0
15222,2011,11,24,9,-7,-2.0,1029.0,0.0,0.0,0.89,0,0
6476,2010,10,23,9,11,12.0,1020.0,0.707,0.707,0.89,0,0
37973,2014,7,24,21,19,26.0,1007.0,0.707,-0.707,13.42,0,0
14400,2011,10,19,19,12,13.0,1021.0,0.0,0.0,0.89,0,0
12918,2011,8,13,7,23,25.0,1001.0,0.707,-0.707,18.34,0,0
40964,2014,11,27,19,-13,4.0,1024.0,-0.707,0.707,1.79,0,0
33919,2014,2,4,14,-38,0.0,1028.0,-0.707,0.707,80.02,0,0
23527,2012,11,18,13,-2,7.0,1016.0,0.0,0.0,3.56,0,0
26688,2013,4,6,2,-9,2.0,1022.0,0.707,0.707,1.79,0,0
9604,2011,3,8,9,-15,5.0,1024.0,-0.707,0.707,185.52,0,0
37134,2014,6,19,15,19,26.0,1005.0,0.707,-0.707,32.17,0,0
12220,2011,7,9,9,16,27.0,1006.0,0.707,0.707,1.79,0,0
18444,2012,4,10,5,7,15.0,1009.0,0.707,-0.707,14.3,0,0
39717,2014,10,6,5,4,6.0,1026.0,-0.707,0.707,1.79,0,0
22495,2012,10,6,10,7,20.0,1026.0,-0.707,0.707,18.33,0,0
13903,2011,9,24,21,13,17.0,1015.0,0.707,-0.707,1.79,0,0
15267,2011,11,26,6,-4,-2.0,1022.0,-0.707,0.707,12.52,0,0
41425,2014,12,17,19,-15,-2.0,1029.0,0.707,0.707,3.58,0,0
32156,2013,11,21,23,-6,0.0,1027.0,0.707,0.707,0.89,0,0
28878,2013,7,7,7,21,24.0,1001.0,0.0,0.0,0.45,0,0
10639,2011,5,2,19,-11,21.0,1010.0,-0.707,0.707,112.21,0,0
21525,2012,8,26,17,19,29.0,1009.0,0.707,-0.707,26.82,0,0
31811,2013,11,7,13,-15,14.0,1020.0,0.707,-0.707,8.94,0,0
7076,2010,11,19,15,-2,13.0,1011.0,0.707,-0.707,13.85,0,0
12556,2011,7,23,9,26,27.0,1003.0,0.0,0.0,0.89,0,0
23881,2012,12,4,5,-13,-9.0,1022.0,0.707,0.707,0.89,0,0
13850,2011,9,22,16,1,28.0,1013.0,0.707,-0.707,1.79,0,0
15398,2011,12,1,18,-5,-1.0,1027.0,0.0,0.0,1.78,0,0
2513,2010,4,21,2,1,12.0,1022.0,0.707,-0.707,19.67,0,0
25271,2013,2,5,18,-6,-3.0,1022.0,0.707,-0.707,6.71,0,0
35026,2014,3,22,21,-11,16.0,1022.0,0.707,-0.707,9.83,0,0
16678,2012,1,27,5,-17,-10.0,1025.0,0.0,0.0,0.89,0,0
19546,2012,5,28,7,13,22.0,1013.0,-0.707,0.707,1.79,0,0
15004,2011,11,15,5,-3,-1.0,1027.0,0.0,0.0,1.34,0,0
5876,2010,9,18,11,12,14.0,1015.0,-0.707,0.707,3.13,0,2
20601,2012,7,12,1,21,22.0,996.0,0.707,0.707,0.89,0,0
9589,2011,3,7,17,-18,10.0,1020.0,-0.707,0.707,90.3,0,0
9662,2011,3,10,20,-17,10.0,1021.0,0.707,0.707,0.89,0,0
29930,2013,8,20,11,20,29.0,1010.0,0.707,-0.707,7.16,0,0
7865,2010,12,22,14,-14,6.0,1019.0,-0.707,0.707,61.7,0,0
30582,2013,9,17,1,15,20.0,1012.0,0.0,0.0,0.45,0,0
16667,2012,1,26,18,-17,-2.0,1019.0,0.0,0.0,0.45,0,0
3559,2010,6,7,19,15,27.0,1011.0,0.707,-0.707,37.55,0,0
5573,2010,9,5,4,18,20.0,1012.0,0.0,0.0,0.89,0,0
39767,2014,10,8,7,11,13.0,1020.0,-0.707,0.707,0.89,0,0
13603,2011,9,12,9,15,16.0,1018.0,0.0,0.0,3.56,0,0
1517,2010,3,9,1,-16,-5.0,1042.0,-0.707,0.707,53.2,0,0
3862,2010,6,22,1,19,25.0,1002.0,0.707,0.707,1.79,0,1
26977,2013,4,18,7,-14,8.0,1025.0,0.707,0.707,11.17,0,0
32196,2013,11,23,16,-12,15.0,1018.0,-0.707,0.707,14.3,0,0
34076,2014,2,11,3,-16,-12.0,1030.0,0.0,0.0,0.45,0,0
2557,2010,4,22,22,3,10.0,1022.0,-0.707,0.707,7.15,0,0
14869,2011,11,9,14,-5,16.0,1023.0,0.0,0.0,0.89,0,0
15259,2011,11,25,22,-3,-1.0,1025.0,0.707,-0.707,0.89,0,0
10421,2011,4,21,2,7,16.0,1008.0,0.707,0.707,1.79,0,0
17193,2012,2,17,16,-25,0.0,1032.0,-0.707,0.707,277.63,0,0
34282,2014,2,19,18,-17,2.0,1027.0,0.707,-0.707,8.94,0,0
9985,2011,3,28,3,-10,5.0,1027.0,0.707,0.707,1.79,0,0
13316,2011,8,31,10,24,27.0,1006.0,-0.707,0.707,1.79,0,0
17963,2012,3,21,4,0,1.0,1022.0,0.707,-0.707,52.3,0,0
29339,2013,7,26,19,20,26.0,1002.0,-0.707,0.707,21.9,0,0
36669,2014,5,30,13,14,34.0,1006.0,0.707,-0.707,19.67,0,0
5683,2010,9,9,18,17,25.0,1009.0,0.707,-0.707,25.03,0,0
33048,2013,12,29,7,-23,-4.0,1021.0,0.0,0.0,0.89,0,0
30762,2013,9,24,13,-2,21.0,1021.0,-0.707,0.707,24.58,0,0
20744,2012,7,18,4,22,23.0,1010.0,0.707,-0.707,84.94,0,0
8881,2011,2,5,22,-10,-4.0,1015.0,0.0,0.0,1.78,0,0
36081,2014,5,5,23,0,12.0,1015.0,0.0,0.0,0.89,0,0
40087,2014,10,21,16,-3,15.0,1023.0,0.707,-0.707,7.15,0,0
19641,2012,6,1,8,13,18.0,1014.0,0.0,0.0,0.89,0,0
35489,2014,4,11,5,-3,13.0,1020.0,0.707,-0.707,15.21,0,0
6362,2010,10,18,15,5,6.0,1025.0,-0.707,0.707,16.99,0,3
7067,2010,11,19,6,-1,-1.0,1016.0,-0.707,0.707,13.41,0,0
24077,2012,12,12,10,-5,-4.0,1030.0,0.707,-0.707,32.2,1,0
33024,2013,12,28,6,-20,-4.0,1027.0,-0.707,0.707,39.78,0,0
30849,2013,9,28,5,9,12.0,1010.0,0.707,-0.707,4.47,0,0
23305,2012,11,9,7,4,6.0,1025.0,0.0,0.0,0.89,0,0
35895,2014,4,28,5,8,11.0,1021.0,0.0,0.0,1.79,0,0
3276,2010,5,22,23,12,19.0,1005.0,0.0,0.0,1.78,0,0
24517,2013,1,5,3,-22,-14.0,1028.0,-0.707,0.707,3.13,0,0
16499,2012,1,19,18,-7,-4.0,1029.0,0.707,-0.707,3.56,0,0
32617,2013,12,11,5,-18,-4.0,1022.0,0.707,-0.707,1.79,0,0
23932,2012,12,6,8,-14,-8.0,1023.0,-0.707,0.707,1.79,0,0
30725,2013,9,23,0,16,20.0,1014.0,0.0,0.0,0.89,0,1
24921,2013,1,22,3,-8,-8.0,1031.0,0.0,0.0,0.89,0,0
9167,2011,2,17,20,-8,3.0,1026.0,0.707,-0.707,11.17,0,0
17511,2012,3,2,4,-1,0.0,1026.0,0.707,-0.707,20.12,1,0
31691,2013,11,2,13,5,13.0,1021.0,0.707,-0.707,3.58,0,0
18212,2012,3,31,13,-17,11.0,1020.0,0.0,0.0,1.79,0,0
12113,2011,7,4,22,18,30.0,1003.0,0.707,-0.707,25.03,0,0
28420,2013,6,18,3,18,22.0,999.0,0.707,0.707,0.89,0,0
4532,2010,7,20,23,21,24.0,1006.0,0.707,-0.707,33.52,0,0
23078,2012,10,30,20,-8,11.0,1020.0,-0.707,0.707,9.83,0,0
4542,2010,7,21,9,22,27.0,1007.0,-0.707,0.707,1.79,0,0
13594,2011,9,12,0,14,14.0,1018.0,0.707,-0.707,1.79,0,0
21390,2012,8,18,0,22,25.0,1007.0,0.707,-0.707,55.43,0,1
23280,2012,11,8,6,-2,2.0,1020.0,-0.707,0.707,105.52,0,0
15722,2011,12,15,6,-18,-7.0,1036.0,-0.707,0.707,4.92,0,0
29256,2013,7,23,8,18,25.0,1002.0,0.0,0.0,1.79,0,0
15378,2011,11,30,22,-10,-2.0,1037.0,0.707,-0.707,1.79,0,0
40699,2014,11,16,6,-3,-1.0,1025.0,0.707,0.707,0.89,0,0
32881,2013,12,22,7,-16,-8.0,1033.0,-0.707,0.707,9.84,0,0
30206,2013,9,1,7,14,18.0,1014.0,-0.707,0.707,8.05,0,0
451,2010,1,20,19,-17,-4.0,1035.0,-0.707,0.707,28.16,0,0
23332,2012,11,10,10,5,7.0,1023.0,0.707,0.707,1.79,0,3
14082,2011,10,2,9,0,15.0,1033.0,-0.707,0.707,14.75,0,0
447,2010,1,20,15,-15,-1.0,1032.0,0.707,0.707,5.81,0,0
1952,2010,3,27,7,-8,2.0,1026.0,0.707,-0.707,13.86,0,0
707,2010,2,3,6,-17,-13.0,1030.0,-0.707,0.707,4.92,0,0
2252,2010,4,10,5,-10,7.0,1019.0,0.707,0.707,10.73,0,0
28823,2013,7,5,0,18,23.0,997.0,-0.707,0.707,1.79,0,0
5901,2010,9,19,12,15,21.0,1014.0,-0.707,0.707,1.79,0,0
25586,2013,2,18,22,-18,-2.0,1029.0,-0.707,0.707,23.69,0,0
35524,2014,4,12,16,-5,21.0,1013.0,0.707,-0.707,18.32,0,0
12369,2011,7,15,14,22,29.0,1005.0,0.707,-0.707,8.5,0,0
11022,2011,5,18,19,9,26.0,1000.0,-0.707,0.707,16.98,0,0
26315,2013,3,21,11,-3,4.0,1010.0,0.707,-0.707,1.79,0,0
12162,2011,7,6,23,17,25.0,996.0,-0.707,0.707,4.92,0,0
25250,2013,2,4,21,-12,-3.0,1029.0,0.707,-0.707,11.62,0,0
16850,2012,2,3,9,-23,-8.0,1026.0,-0.707,0.707,27.27,0,0
22174,2012,9,22,20,16,20.0,1012.0,0.0,0.0,0.89,0,0
40218,2014,10,27,3,-13,9.0,1032.0,0.707,0.707,25.47,0,0
7230,2010,11,26,3,-10,-4.0,1022.0,-0.707,0.707,8.49,0,0
9686,2011,3,11,20,-7,6.0,1012.0,0.0,0.0,2.67,0,0
3995,2010,6,28,14,18,31.0,1001.0,0.707,-0.707,10.28,0,0
8411,2011,1,17,8,-21,-11.0,1037.0,-0.707,0.707,33.52,0,0
6926,2010,11,13,9,-14,3.0,1027.0,-0.707,0.707,133.23,0,0
22612,2012,10,11,7,5,6.0,1019.0,0.707,0.707,2.68,0,0
39963,2014,10,16,11,-5,19.0,1023.0,0.707,-0.707,4.92,0,0
4990,2010,8,9,1,22,25.0,1005.0,0.0,0.0,0.89,0,0
20263,2012,6,27,17,18,27.0,1011.0,0.707,-0.707,9.39,0,0
15979,2011,12,26,0,-13,-8.0,1037.0,0.707,0.707,1.79,0,0
22127,2012,9,20,21,16,19.0,1013.0,0.0,0.0,0.89,0,0
23877,2012,12,4,1,-13,-5.0,1024.0,-0.707,0.707,4.92,0,0
24258,2012,12,19,23,-10,-8.0,1031.0,-0.707,0.707,9.84,0,0
21647,2012,8,31,19,22,29.0,1010.0,0.707,-0.707,34.41,0,0
38909,2014,9,2,8,19,20.0,1010.0,0.707,-0.707,1.79,0,8
13477,2011,9,7,3,20,21.0,1006.0,0.707,-0.707,47.85,0,0
25590,2013,2,19,2,-20,-7.0,1030.0,-0.707,0.707,45.59,0,0
33823,2014,1,31,14,-6,3.0,1018.0,0.0,0.0,0.89,0,0
20230,2012,6,26,8,20,23.0,1010.0,0.707,-0.707,1.79,0,0
17000,2012,2,9,15,-21,2.0,1024.0,0.707,-0.707,8.94,0,0
34149,2014,2,14,4,-11,-8.0,1028.0,0.707,-0.707,0.89,0,0
16828,2012,2,2,11,-26,-4.0,1039.0,-0.707,0.707,62.58,0,0
1340,2010,3,1,16,-5,-1.0,1020.0,0.707,-0.707,53.21,0,0
38052,2014,7,28,4,21,25.0,1005.0,0.707,-0.707,61.26,0,0
20817,2012,7,21,5,25,26.0,1003.0,0.707,-0.707,46.07,0,0
13002,2011,8,16,19,19,29.0,1003.0,0.707,-0.707,13.86,0,0
20490,2012,7,7,10,24,27.0,1002.0,0.707,-0.707,4.92,0,0
8618,2011,1,25,23,-22,-11.0,1038.0,-0.707,0.707,1.79,0,0
17119,2012,2,14,14,-24,3.0,1027.0,0.707,0.707,4.02,0,0
6146,2010,10,9,13,13,20.0,1010.0,0.707,-0.707,1.79,0,0
37014,2014,6,14,12,17,29.0,1007.0,0.0,0.0,2.68,0,0
1004,2010,2,15,16,-26,0.0,1032.0,0.0,0.0,2.68,0,0
8696,2011,1,29,5,-25,-11.0,1036.0,-0.707,0.707,117.13,0,0
36728,2014,6,2,0,13,21.0,1012.0,0.707,-0.707,3.58,0,0
31918,2013,11,12,0,-7,1.0,1025.0,0.707,0.707,1.79,0,0
31033,2013,10,5,21,13,16.0,1022.0,0.0,0.0,0.45,0,0
8571,2011,1,24,0,-21,-8.0,1034.0,-0.707,0.707,261.53,0,0
10159,2011,4,5,9,-4,14.0,1025.0,0.707,-0.707,4.47,0,0
22890,2012,10,22,23,4,7.0,1019.0,-0.707,0.707,1.79,0,0
17633,2012,3,7,8,-12,5.0,1023.0,-0.707,0.707,14.76,0,0
30575,2013,9,16,18,13,23.0,1009.0,0.707,-0.707,16.99,0,0
35161,2014,3,28,12,6,19.0,1008.0,0.707,0.707,4.02,0,0
33900,2014,2,3,19,-34,-5.0,1028.0,-0.707,0.707,122.06,0,0
17449,2012,2,28,8,-8,-4.0,1022.0,0.707,0.707,0.89,0,0
19078,2012,5,6,17,11,27.0,1002.0,0.707,-0.707,26.37,0,0
38391,2014,8,11,7,18,25.0,1005.0,-0.707,0.707,23.7,0,0
24632,2013,1,9,22,-15,-8.0,1029.0,0.707,-0.707,0.89,0,0
7461,2010,12,5,18,-11,6.0,1027.0,-0.707,0.707,56.3,0,0
25346,2013,2,8,21,-13,-8.0,1031.0,0.0,0.0,4.91,0,0
29073,2013,7,15,10,23,25.0,1000.0,0.707,-0.707,22.8,0,14
28209,2013,6,9,8,18,19.0,1009.0,-0.707,0.707,3.58,0,1
7428,2010,12,4,9,-8,-1.0,1013.0,-0.707,0.707,3.13,0,0
20920,2012,7,25,12,24,28.0,1007.0,0.707,-0.707,17.89,0,0
37622,2014,7,9,23,17,29.0,1002.0,-0.707,0.707,1.79,0,0
1452,2010,3,6,8,-22,-5.0,1035.0,0.707,0.707,76.89,0,0
12109,2011,7,4,18,21,33.0,1002.0,0.707,-0.707,8.94,0,0
8167,2011,1,5,4,-20,-7.0,1030.0,-0.707,0.707,113.09,0,0
39879,2014,10,12,23,-2,10.0,1031.0,-0.707,0.707,40.24,0,0
29760,2013,8,13,8,23,27.0,1006.0,0.0,0.0,0.89,0,0
27686,2013,5,18,12,14,24.0,1006.0,0.707,-0.707,26.82,0,0
26104,2013,3,12,14,3,5.0,1013.0,-0.707,0.707,7.15,0,0
16574,2012,1,22,21,-24,-10.0,1032.0,0.0,0.0,0.89,0,0
36323,2014,5,16,1,5,19.0,1001.0,0.0,0.0,0.89,0,0
31425,2013,10,22,9,4,10.0,1025.0,0.0,0.0,0.89,0,0
25023,2013,1,26,9,-11,-7.0,1029.0,-0.707,0.707,11.18,0,0
20255,2012,6,27,9,19,25.0,1013.0,0.707,-0.707,6.71,0,0
22018,2012,9,16,8,13,17.0,1023.0,-0.707,0.707,9.84,0,0
2802,2010,5,3,3,0,14.0,1007.0,0.0,0.0,3.12,0,0
4255,2010,7,9,10,17,28.0,1007.0,0.707,-0.707,8.05,0,0
26564,2013,3,31,21,2,5.0,1015.0,-0.707,0.707,8.05,0,0
5961,2010,10,1,20,17,21.0,1016.0,0.707,-0.707,1.79,0,0
14834,2011,11,8,3,4,9.0,1027.0,-0.707,0.707,4.92,0,0
41460,2014,12,19,6,-8,-5.0,1022.0,-0.707,0.707,15.2,0,0
5594,2010,9,6,1,19,21.0,1010.0,0.707,-0.707,1.79,0,0
15744,2011,12,16,4,-23,-8.0,1040.0,-0.707,0.707,184.62,0,0
10921,2011,5,14,14,-4,30.0,1006.0,-0.707,0.707,40.68,0,0
7753,2010,12,17,22,-13,-3.0,1014.0,0.0,0.0,0.89,0,0
8564,2011,1,23,17,-21,-2.0,1031.0,-0.707,0.707,213.7,0,0
38346,2014,8,9,10,18,28.0,1008.0,0.0,0.0,1.79,0,0
1937,2010,3,26,16,-12,15.0,1014.0,0.707,-0.707,31.74,0,0
14197,2011,10,11,7,12,15.0,1026.0,-0.707,0.707,0.89,0,0
12229,2011,7,9,18,14,33.0,1003.0,0.707,-0.707,14.75,0,0
40393,2014,11,3,10,-6,13.0,1022.0,-0.707,0.707,1.79,0,0
38984,2014,9,5,11,19,26.0,1011.0,0.707,-0.707,6.26,0,0
8447,2011,1,18,20,-22,-5.0,1032.0,-0.707,0.707,88.95,0,0
36689,2014,5,31,9,13,26.0,1009.0,0.0,0.0,2.67,0,0
25405,2013,2,11,8,-18,-7.0,1035.0,-0.707,0.707,8.5,0,0
25720,2013,2,24,12,-7,3.0,1027.0,-0.707,0.707,1.79,0,0
12590,2011,7,24,19,24,25.0,1000.0,-0.707,0.707,24.14,0,5
11306,2011,5,31,22,8,22.0,1005.0,-0.707,0.707,152.0,0,0
2928,2010,5,8,9,9,20.0,1009.0,0.707,-0.707,1.79,0,0
31756,2013,11,5,6,0,7.0,1022.0,0.0,0.0,0.89,0,0
9725,2011,3,13,11,-4,15.0,1012.0,-0.707,0.707,19.67,0,0
9396,2011,2,27,9,-3,-1.0,1029.0,0.707,0.707,12.07,4,0
6035,2010,10,4,22,11,13.0,1017.0,0.707,-0.707,0.89,0,0
9999,2011,3,28,17,-11,14.0,1025.0,0.707,-0.707,1.79,0,0
26542,2013,3,30,23,0,3.0,1024.0,0.707,-0.707,51.41,0,0
35025,2014,3,22,20,-14,17.0,1021.0,0.707,-0.707,4.02,0,0
37030,2014,6,15,4,18,23.0,1005.0,0.0,0.0,0.89,0,0
28544,2013,6,23,9,18,25.0,1005.0,0.707,0.707,1.79,0,0
20801,2012,7,20,13,25,32.0,1004.0,0.707,-0.707,8.05,0,0
29785,2013,8,14,9,22,29.0,1005.0,0.0,0.0,0.89,0,0
18633,2012,4,18,2,12,18.0,1006.0,0.707,-0.707,70.18,0,0
12698,2011,7,29,7,25,26.0,1005.0,0.707,-0.707,1.79,0,0
39194,2014,9,14,5,16,19.0,1015.0,0.707,0.707,2.68,0,0
3637,2010,6,12,14,16,30.0,1006.0,0.0,0.0,1.79,0,0
24118,2012,12,14,3,-2,-2.0,1025.0,-0.707,0.707,63.5,7,0
14712,2011,11,3,1,7,11.0,1028.0,0.0,0.0,0.89,0,0
9992,2011,3,28,10,-9,11.0,1030.0,-0.707,0.707,12.08,0,0
9350,2011,2,25,11,-9,4.0,1034.0,0.0,0.0,0.89,0,0
16110,2011,12,31,11,-13,2.0,1029.0,0.707,0.707,4.02,0,0
544,2010,1,27,11,-9,3.0,1015.0,-0.707,0.707,1.79,0,0
14833,2011,11,8,2,4,8.0,1027.0,-0.707,0.707,1.79,0,0
19138,2012,5,9,5,8,12.0,1014.0,0.0,0.0,2.67,0,0
6448,2010,10,22,5,9,10.0,1021.0,-0.707,0.707,1.78,0,0
1152,2010,2,21,20,-13,4.0,1016.0,0.0,0.0,2.67,0,0
12448,2011,7,18,21,21,25.0,1003.0,0.0,0.0,0.89,0,0
17959,2012,3,21,0,1,5.0,1023.0,0.707,-0.707,42.46,0,0
16026,2011,12,27,23,-9,-6.0,1030.0,0.0,0.0,0.89,0,0
27876,2013,5,26,10,18,23.0,1008.0,0.707,-0.707,5.37,0,0
31457,2013,10,23,19,-10,9.0,1022.0,-0.707,0.707,3.13,0,0
13715,2011,9,17,1,13,15.0,1018.0,0.0,0.0,0.89,0,5
35930,2014,4,29,16,4,27.0,1009.0,0.707,-0.707,12.97,0,0
28698,2013,6,29,19,22,25.0,1004.0,0.707,0.707,3.58,0,0
21108,2012,8,4,8,22,28.0,1007.0,-0.707,0.707,8.94,0,0
22524,2012,10,7,15,12,24.0,1021.0,0.0,0.0,1.79,0,0
26445,2013,3,26,22,1,8.0,1010.0,0.707,-0.707,6.71,0,0
26332,2013,3,22,4,-5,2.0,1015.0,-0.707,0.707,8.04,0,0
5729,2010,9,12,8,16,22.0,1012.0,-0.707,0.707,3.58,0,0
39000,2014,9,6,3,20,22.0,1012.0,0.707,-0.707,3.58,0,0
28260,2013,6,11,11,16,24.0,1008.0,0.707,-0.707,6.26,0,0
25184,2013,2,2,3,-17,-8.0,1034.0,-0.707,0.707,3.13,0,0
16812,2012,2,1,19,-23,-9.0,1037.0,0.707,0.707,0.89,0,0
30075,2013,8,26,16,16,32.0,1004.0,0.707,-0.707,17.88,0,0
36821,2014,6,5,22,15,30.0,1003.0,0.707,-0.707,18.32,0,0
23818,2012,12,1,14,-13,-1.0,1028.0,0.707,-0.707,13.86,0,0
11081,2011,5,21,6,0,13.0,1015.0,-0.707,0.707,11.18,0,0
23396,2012,11,13,2,-15,3.0,1017.0,-0.707,0.707,101.45,0,0
40487,2014,11,7,9,-6,5.0,1034.0,0.0,0.0,0.89,0,0
7263,2010,11,27,12,-22,3.0,1025.0,-0.707,0.707,148.42,0,0
3580,2010,6,10,5,16,21.0,1014.0,-0.707,0.707,3.13,0,2
12111,2011,7,4,20,16,32.0,1002.0,0.707,-0.707,16.09,0,0
18735,2012,4,22,8,9,13.0,1005.0,0.707,-0.707,12.08,0,0
12753,2011,7,31,14,21,33.0,1003.0,0.707,0.707,5.37,0,0
12246,2011,7,10,11,19,29.0,1008.0,0.707,-0.707,1.79,0,0
16312,2012,1,8,21,-8,-6.0,1032.0,0.0,0.0,1.35,0,0
15384,2011,12,1,4,-9,-7.0,1036.0,-0.707,0.707,1.79,0,0
7372,2010,12,2,1,-2,0.0,1012.0,-0.707,0.707,18.33,0,0
30813,2013,9,26,17,4,23.0,1014.0,0.707,-0.707,11.18,0,0
13543,2011,9,9,21,10,19.0,1022.0,0.707,-0.707,1.79,0,0
9347,2011,2,25,8,-4,-3.0,1033.0,0.707,0.707,0.89,0,0
14049,2011,10,1,0,6,8.0,1025.0,0.707,0.707,0.89,0,0
29396,2013,7,29,4,22,26.0,999.0,0.0,0.0,1.78,0,0
40889,2014,11,24,16,-10,10.0,1025.0,0.707,-0.707,7.15,0,0
39049,2014,9,8,4,7,18.0,1011.0,0.0,0.0,0.89,0,0
12498,2011,7,20,23,22,23.0,1003.0,0.0,0.0,0.89,0,1
28168,2013,6,7,15,19,21.0,1008.0,0.707,-0.707,4.92,0,0
31725,2013,11,3,23,-4,5.0,1028.0,-0.707,0.707,4.92,0,0
1750,2010,3,18,18,-2,2.0,1014.0,-0.707,0.707,5.81,0,0
39643,2014,10,3,3,12,13.0,1017.0,0.0,0.0,0.89,0,0
9652,2011,3,10,10,-14,10.0,1025.0,0.707,0.707,3.58,0,0
5788,2010,9,14,19,17,26.0,1012.0,0.707,-0.707,15.2,0,0
25117,2013,1,30,8,-5,-4.0,1027.0,0.707,-0.707,3.58,0,0
35036,2014,3,23,7,-4,5.0,1026.0,-0.707,0.707,1.79,0,0
14156,2011,10,9,14,13,25.0,1017.0,0.707,-0.707,1.79,0,0
31082,2013,10,7,22,11,16.0,1024.0,0.0,0.0,0.89,0,0
24014,2012,12,9,19,-18,-8.0,1026.0,0.707,0.707,3.13,0,0
7484,2010,12,6,17,-20,4.0,1029.0,-0.707,0.707,260.57,0,0
25211,2013,2,3,6,-4,-3.0,1023.0,0.707,-0.707,4.92,1,0
11731,2011,6,19,0,20,22.0,1008.0,0.707,-0.707,37.55,0,0
1336,2010,3,1,12,-6,-2.0,1023.0,0.707,-0.707,39.8,0,0
28453,2013,6,19,12,11,34.0,1003.0,0.0,0.0,4.02,0,0
20120,2012,6,21,16,19,31.0,1001.0,0.707,-0.707,1.79,0,0
19914,2012,6,12,17,8,30.0,996.0,0.707,0.707,1.79,0,0
9264,2011,2,21,21,-4,0.0,1024.0,0.0,0.0,1.78,0,0
28841,2013,7,5,18,16,34.0,997.0,0.707,-0.707,11.18,0,0
23700,2012,11,26,14,-19,7.0,1020.0,-0.707,0.707,85.37,0,0
26008,2013,3,8,14,0,17.0,1005.0,0.707,-0.707,24.14,0,0
10247,2011,4,12,0,-9,16.0,1017.0,0.0,0.0,3.13,0,0
11372,2011,6,3,17,6,30.0,1003.0,0.0,0.0,1.79,0,0
18339,2012,4,5,20,-13,14.0,1015.0,-0.707,0.707,171.21,0,0
37477,2014,7,3,22,23,25.0,1001.0,0.0,0.0,1.78,0,0
5295,2010,8,24,14,21,29.0,1013.0,0.707,-0.707,13.86,0,0
20222,2012,6,26,0,21,24.0,1008.0,0.707,-0.707,46.94,0,0
16689,2012,1,27,16,-18,0.0,1026.0,0.707,-0.707,9.39,0,0
11903,2011,6,26,4,15,19.0,1007.0,-0.707,0.707,5.81,0,0
4125,2010,7,4,0,22,29.0,1000.0,0.707,-0.707,34.86,0,0
8078,2010,12,31,11,-22,-6.0,1029.0,-0.707,0.707,458.22,0,0
7601,2010,12,11,14,-17,2.0,1019.0,0.707,-0.707,31.74,0,0
9207,2011,2,19,12,-11,7.0,1024.0,-0.707,0.707,32.63,0,0
22233,2012,9,25,7,16,18.0,1018.0,0.707,-0.707,20.56,0,0
11507,2011,6,9,16,15,32.0,1001.0,0.707,-0.707,16.09,0,0
36827,2014,6,6,5,17,22.0,1005.0,0.707,-0.707,1.79,0,0
22061,2012,9,18,3,11,14.0,1010.0,-0.707,0.707,6.26,0,0
3498,2010,6,1,10,14,21.0,1017.0,0.0,0.0,4.45,0,0
